umapnonneoplastic_1,umapnonneoplastic_2,SNN_clusters_nonNeoplastic
-7.96744299854575,11.579273468898093,05
-8.618238935130224,-0.30991145308181245,02
2.8730010894364275,-9.550474875523294,01
-8.188873777049169,11.01232648556069,05
-7.148223409312352,-8.289218657566751,11
-13.713135251658544,0.21268162791565465,07
-8.659515866892919,0.2766100830300192,02
0.5001425651139176,-8.925742858006204,01
-8.157377729075536,11.326539284632956,05
-9.349547872202978,-12.822237723423685,10
4.452843180043117,13.48084283535317,03
-8.57110739673911,11.696171051905903,05
-8.672724256175146,0.8271555370552878,02
3.2513139155930437,-10.141320937229835,01
-8.214109906809911,11.448832756922997,05
5.519492616993801,-6.1097032957808635,08
2.1069624332016863,2.6821227139695027,01
-8.14033461536704,0.12292456542089984,02
-8.276714810984716,0.2306574500067572,02
2.792896023136989,2.7591550416214803,09
-10.013274678843604,7.035154587672506,21
3.867304077488796,-9.517478697849954,01
-8.873093137400732,-13.757447951389992,10
-11.18239546741782,-0.0309670352475305,07
-6.373257646220311,-8.755656951023782,11
4.6782402900284685,-8.969786398960794,01
-9.657846936839208,-13.362895720555032,10
-7.119812974589451,4.990904576228414,27
4.339434614521877,-9.635247939182962,01
-5.650404462473973,-8.859149687840189,11
-6.792716035502537,-8.829757445408548,11
-8.651627072947607,-12.753135436131204,10
1.1911637691086687,-8.639565222813333,01
-6.985582360880955,11.100507027552878,05
5.716209879261867,-7.57982086475059,08
-13.530119428294286,-0.15495161051913697,07
3.070014229161159,1.8377538985474449,09
-9.85753203357993,-0.2604251437918802,02
-8.934016713755712,0.17706891064480348,02
5.862574568135158,-7.903059714390483,08
-9.534946927683936,1.053948051379476,02
-6.54022074665366,0.08825761740044161,02
5.184814920765773,-9.030118697239605,08
-9.002087125437841,-0.581600421025004,02
-8.373952397959814,11.294482476161276,05
-12.05774355854331,0.9820618099434714,07
5.760694494587795,-8.534990065647806,08
-8.435987004893407,-0.099089764906611,02
3.2795674708908953,-9.164870970799171,01
5.698775282246486,-6.715084784580912,08
6.01828526530923,-7.326266997410502,08
5.765612593037502,8.149601227687155,20
3.481820574147121,-9.9347293310897,01
-8.559113988535985,0.07948487167194887,02
5.277383795124904,-5.581891291691508,08
0.5171811786717332,-8.73103403384849,01
-6.9776554199629865,-0.3967445724742074,02
-8.53432990040122,10.88632894222573,05
5.776866903645412,-7.4131491118209025,08
-8.687910565989599,11.915635353968892,05
4.268188944203273,13.33825421993569,03
6.08422707591714,-7.266278498722758,08
3.126913299900905,-9.536811583592142,01
5.7647247222489275,-8.443889372898782,08
4.2143590358323015,-9.028570883824075,01
-8.266303548472509,11.772510773585593,05
-9.81456900562583,-12.98638128574058,10
-9.73982192005454,-0.6009872489707132,02
3.514389982563869,-9.835991614414896,01
1.1048498061722674,-9.053680174900736,01
-7.59330559696494,12.232386834071432,05
1.380437960965053,7.145310646937642,14
-10.9134326073104,0.04655901816621824,07
-7.979814061778172,-0.9765232735411784,02
-7.814483174937352,0.6717782086594443,02
-7.98744917835532,-13.728689902378765,10
-8.11320067371665,12.380667931483542,05
-11.44064093555747,0.04753539998963876,07
2.6981236842698015,2.8100793427689412,09
2.913649072987453,-9.775371306492532,01
-7.044754991191014,-7.707744830204692,11
-7.788675794261082,10.750234848902975,05
2.5179788974350847,13.38561464016274,03
5.990841379506008,-7.354705565525736,08
-3.913879880564793,-9.968879454685892,11
2.4544026759690203,2.921780116008077,09
-8.85268641437827,-12.374403708531108,10
-9.166576871531593,-13.53761076266929,10
3.592669954640285,-10.064735167576517,01
-9.79581786121665,0.9079787797196248,02
-7.546827325480565,10.96342111294106,05
4.820678224903957,-8.860503905369486,01
-11.946164617198097,-0.537144535137858,07
-9.853849897044286,7.339664704249654,02
4.672985067707912,-9.22952150638267,01
-10.57985926594077,-0.4557156198756357,02
-7.702666291850194,-1.3273068600432534,02
5.130737295491115,-5.4925510817305705,08
5.689103117329494,-6.435387366368022,08
-7.861041555064305,8.176959282801901,05
-7.659790048258885,0.45506197874382537,02
-8.542608747141943,0.3654439515335898,02
-9.738182553904638,-12.74563478763267,10
-7.492355832713231,9.568941361354147,05
-7.436470994608983,11.239821679042135,05
-8.338192472117528,11.15119195644692,05
-10.338384160655126,6.757165200160299,21
-8.638643750804052,12.187214142726218,05
2.567171087605373,9.154783493922508,14
-9.295805463450536,-12.49357771213218,10
4.151562681538478,-8.648443930699075,01
-3.6832025143080793,-2.4509739809767863,24
1.872821321827785,6.930171734736715,14
2.359393349034206,-9.826961272312843,01
-8.708730229991064,-12.870836012913433,10
-9.382177838938818,-12.530956023289407,10
-7.935536870616063,10.599787003443993,05
2.417999019963161,7.214947468684469,14
-12.667588719981298,-0.4411083393828531,07
-9.286818036692724,-12.591219657017437,10
-9.030526647227392,0.00445580025151773,02
4.19910072360696,-9.197605841709818,01
2.783200493199245,8.893369919703757,14
2.15581881080331,6.73084283535317,14
3.136368980748073,-9.19050382907554,01
-8.45546198810874,11.148405320094382,05
5.80457209621133,-6.586592906071391,08
2.4018208888596453,2.869353300975118,09
-9.090640554087743,-0.6741258435980936,02
-6.827845582621678,-7.979051344944682,11
-12.58004523243247,0.754313475535665,07
4.917730799061672,-9.42883562381431,01
-8.261298665660009,-1.8743697338835856,02
-8.133774289744482,-1.0814856224791665,02
-12.521348485606298,-0.39063649709388215,07
4.718368044239894,-6.400230162693705,08
-2.6130735966139875,3.858025557444845,18
4.953960409504787,-7.782118552281108,08
-12.310313710826025,-0.6935605936782022,07
-8.742563733714208,-0.9813386135832926,02
-7.8104376884871565,8.182725197718893,05
5.766046514851467,-7.187010520054545,08
-7.805705556529149,0.7244882053597311,02
-11.959367284434425,-0.775676541878428,07
5.295821180683986,-8.314352744175638,08
-7.335948953288182,-7.397292368962016,11
1.3731226829117693,6.953647381709371,14
-7.965942868846043,-2.083955042912211,02
4.308928480488674,-9.480379813267437,01
-8.948544034617528,-0.11692566509410338,02
-9.468476781504735,-12.613770239903175,10
-7.010059365885838,-7.490230315281596,11
0.04542230640114911,-8.69280218417808,01
2.903434982640163,-10.10103964145347,01
-7.525650987284764,-1.2761230402724404,02
5.330939760548488,-8.37181543643638,08
-8.829776296275243,0.7009500331147055,02
-12.771347531931982,-0.3469020658270975,07
3.5719056037491717,13.441787964747702,03
5.733013620716945,-8.169893019749368,08
4.097668638569728,13.366071946070944,03
-9.648541936534032,8.31198812191323,21
4.735598078114406,-7.7750475340621135,08
4.300114622456447,-8.985824339939798,01
-4.04287720646201,4.086779362605367,18
-0.14356515731154315,-7.948952906681742,01
-12.742034444468604,-1.0052242213027138,07
-11.442209729807958,-0.6667911344306131,07
-8.591642865794286,11.4405787057145,05
4.78205012355508,-9.358834021641458,01
-9.298358449595556,0.49355173771217864,02
2.7854537871903338,2.9883239335282186,09
0.736804416520015,-7.897442095829692,01
-8.392690190928564,11.784924752162253,05
1.8156100419587051,13.15795922939614,03
-7.400912770884617,-0.8042216830985208,02
-8.888548383372411,-12.221181624485697,10
-7.351632604258641,-7.771921389652934,11
2.281028976780788,6.8605396813614705,14
5.767611494404689,-7.24583648975059,08
-9.385543355601415,1.177147275851522,02
3.764502516133205,13.111008889125143,03
5.432631483418361,8.232560402797018,20
4.467530241352931,-8.922497504307474,01
-9.075659284251318,-1.2128506832854409,02
-9.424475202220068,-12.403042548252786,10
5.997493734700099,-7.6195723944441935,08
-7.151637086527928,-1.1315174036757607,02
2.2205960658615984,-9.379667037083353,01
3.821469536167995,12.906794793055807,03
-9.818612584727392,-13.163608306004251,10
2.175216546399013,6.964325673030172,14
2.738874664646999,2.964902884410177,09
-8.888938436167821,-0.5854692989127298,02
-11.82044650043784,-0.09555307115479902,07
-4.272500524180516,-9.550022833897318,11
2.3088951018875994,-9.21811556155845,01
5.453443518025295,-6.44333576495811,08
10.102735033375636,-4.951391928745951,19
1.1210727003640093,-8.132932417942728,01
-7.830280789988621,-0.9294391804473062,02
2.165519585949794,-9.816386931492532,01
-7.35583353962241,-0.08674911494418577,02
3.1058783439225115,-8.506012671543802,01
-9.759872922556982,-12.739556067539896,10
-8.399392614024267,11.373795754359518,05
4.094750633580104,14.162134415553366,03
-7.598589906352147,-13.037628882481302,10
5.3058624175614275,-8.520508521153177,08
2.6643619445389666,3.045784718440328,09
4.859647264820949,-8.80458139712974,01
0.1894842033511556,-8.071486228062357,01
2.0345665124482073,7.1190540856583455,14
-8.076161870616064,10.927641159938132,05
4.329185476643459,-8.669719451023782,01
-9.6410298439437,-0.9347331457869668,02
3.7289798167771258,7.700858838008199,20
4.92822932277383,7.942893750117574,20
1.526770820958034,13.269699341700829,03
-12.830504903452978,-0.2513347798125406,07
-8.311840543406591,-0.3983296983973642,02
-12.952729711192235,0.09419222836330934,07
3.6043946651047625,13.203704125331198,03
-6.250059137004002,10.94225049679116,05
-4.154238233225926,-9.68822168643638,11
0.4928532150811112,-9.180546515537944,01
-8.41840029682456,-0.27974727089568574,02
0.04130150948228009,-8.424874060703958,01
-11.26061106647788,4.716331250117574,22
-3.908266553538426,-2.234956019474711,24
-9.747091779368503,-0.6033713155524393,02
-3.4750824066573225,-2.468244307591166,24
1.7749535945481218,-9.60456919009849,01
-8.802402982371435,-0.46530553038283784,02
-8.113460073130712,0.7545557684166769,02
-9.841847905772314,-12.831437819554056,10
1.9184846786087908,-9.37431501681968,01
