UMAP_1,UMAP_2,Level_3
-13.762847559278462,-3.348811060558171,Endothelial
10.713142736131694,6.935154288639216,Microglia
-10.179281847303365,6.620378821720271,Astrocyte
8.248093946153666,2.1519981320993,Microglia
-8.730512277906392,8.726046412815242,Astrocyte
-8.965714113538716,9.532632678379208,Astrocyte
11.644400937730817,6.654804557193904,Microglia
-8.56217254859731,9.630156367649226,Astrocyte
-7.254096166913961,8.16855987869659,Astrocyte
11.835027082139996,6.922316878666072,Microglia
-7.758837358777975,10.14451202713409,Astrocyte
-13.16953624946401,-4.204811245570989,Endothelial
-8.551609651868795,6.6473596986428785,Astrocyte
11.834945066148784,6.502209514011531,Microglia
-8.74976791602895,10.15196594559112,Astrocyte
12.244556768114116,5.513583987583308,Microglia
10.46672855156138,6.994524329532771,Microglia
11.05836139457896,7.185272544254451,Microglia
-7.677979128187155,-4.058614641795964,OPC/COP/OLG
12.867387159044291,6.03921303116241,Microglia
-8.52347912055776,9.92347988449493,Astrocyte
9.962154729539895,6.738023608554988,Microglia
13.093790395433452,2.91140016876617,Microglia
-7.108903543775534,8.593675464023738,Astrocyte
-13.186093942945456,-3.7655681673391768,Endothelial
10.806701047594096,7.225149482120662,Microglia
-13.3253323004894,-4.647129685054631,Endothelial
-7.245443956678366,-13.065254360805364,OPC/COP/OLG
11.612896306688334,6.868221133579402,Microglia
12.703074796373391,5.210304110874324,Microglia
11.700384481126813,7.014005988468318,Microglia
12.670215947801616,5.841834872593074,Microglia
-13.624220506971334,-4.340756088863225,Endothelial
-0.82829405528829,14.815871089328914,Choroid
-8.24766887885854,9.164258807529595,Astrocyte
13.241027219469096,5.270014136661677,Microglia
12.636527402574565,3.481164544452815,Microglia
-13.633453028028462,-4.523202568660588,Endothelial
-7.294289247816061,0.12980127297797697,OPC/COP/OLG
-8.8241754935436,8.161372989048152,Astrocyte
-7.281789915388083,9.381124347080378,Astrocyte
-8.426797525709127,8.966708987583308,Astrocyte
-0.7645922468356838,13.321712344516902,Choroid
-13.6685358451061,-4.54963031447968,Endothelial
-8.858693735425923,7.900511592258601,Astrocyte
10.319146497423198,1.703955739368587,Microglia
13.293252332384135,5.555232852329402,Microglia
1.9663677050419104,11.31551632248321,Neural
-13.486235277479146,-3.648803621898503,Endothelial
-6.327942983930563,-13.040447384487004,OPC/COP/OLG
11.040483815843608,7.011219828952937,Microglia
1.0166759921856174,9.36873611771026,Neural
11.775178296739604,1.5648793872491409,Microglia
-1.3655386136226406,14.244710772861628,Choroid
-0.5310273931674709,14.526107638706357,Choroid
12.68766055839732,6.102500766147761,Microglia
-8.447114603345845,9.367220729221492,Astrocyte
-14.139890329664205,-3.1352533403738447,Endothelial
12.00184283989146,5.967795222629695,Microglia
-9.230407373731587,7.331074088443904,Astrocyte
-14.78216709358022,1.3003645833627273,Neural
12.385275228197123,6.129577010502009,Microglia
-8.59182228309438,8.819920390476375,Astrocyte
-7.071629183118795,9.899133532871394,Astrocyte
9.46347556846812,6.235008090366511,Microglia
10.114714009935405,6.9536765512124585,Microglia
-14.608175890272117,-0.8290101591452073,Mural
-7.895253794019674,8.569431155552058,Astrocyte
-8.581281320875142,9.673539965976865,Astrocyte
-1.0050249264888516,14.825388759006648,Choroid
-14.410262720411277,-2.0784895721777388,Mural
-14.10806049567983,-3.37702551520905,Endothelial
-13.470467226331683,-3.6806072298391768,Endothelial
-15.019789354627584,1.3892885144845537,Mural
-13.607288973157855,-4.729850441585393,Endothelial
-7.506524221723532,1.2088541682855178,OPC/COP/OLG
-1.1865898535899868,14.499765246738582,Choroid
12.32018600242808,5.092762320865779,Microglia
-4.218031065290426,11.759699672092584,Ependymal
-7.752266542737936,0.357362478603511,OPC/COP/OLG
13.13106475609019,5.78861317001739,Microglia
-1.0652138159923306,14.052428096164851,Choroid
-1.0763447449855557,14.70495018326202,Choroid
-12.9950682089977,-3.396829039226384,Endothelial
-7.86157955390737,0.5690532621041824,OPC/COP/OLG
-9.835890428846334,6.605973571170955,Astrocyte
-1.162781851118063,14.515947192539365,Choroid
-8.697238581006978,9.71670326553741,Astrocyte
12.388849599535014,5.969198554386287,Microglia
-7.256096021955465,0.9719617065087844,OPC/COP/OLG
-7.620389120405172,0.7177497442857315,OPC/COP/OLG
12.597490651781108,5.426929324497371,Microglia
-13.455351488416646,-3.8122400347097822,Endothelial
10.50212131279185,7.0721386369363355,Microglia
10.426659925157573,1.6193321641580154,Microglia
-7.883968012159323,10.507675975193171,Astrocyte
2.082363588983561,11.495268672336726,Neural
-9.141944544141744,6.299010604252009,Astrocyte
12.572657926256204,6.617643683780818,Microglia
-7.477295534437155,10.724367946018369,Astrocyte
-7.581535475080465,10.031633227695613,Astrocyte
-9.751847879713033,6.807416289676814,Astrocyte
10.079120023424174,6.216871589054255,Microglia
0.32280529874041175,6.411908000339656,Neural
