UMAP_1,UMAP_2,Level_4,Hypoxia_score
-3.2505890296153774,2.141475766529231,Neopl-Bulk,-0.025946270926726134
-1.3226567671947231,0.914747207988887,Neopl-Bulk,-0.028876134450970092
1.179724617177988,1.4190318282739212,Neopl-RNA-low,0.041906437434014315
1.7598354651279695,-6.2095338407858325,Neopl-CC-III,-0.023449089442707738
-0.9763920472316494,-0.5951541963919114,Neopl-Bulk,0.06289365965265059
1.5748580529041538,-6.313224941860051,Neopl-CC-III,-0.07278796539277427
1.8926269842930088,-7.187643677364202,Neopl-CC-III,-0.09732974287271376
-3.4548193381480923,-1.3999706808432053,Neopl-Bulk,0.23012625051515162
1.9086012675113928,-6.183489472041936,Neopl-CC-III,-0.09104699389509402
3.809113843614603,-4.242381722102971,Neopl-CC-II,0.02377156429314997
-3.6911481784038296,-0.37190139330467686,Neopl-Bulk,1.607603583521633e-4
0.8796936108417759,-4.388971001277776,Neopl-CC-III,-0.07248465877577459
-7.25786747199819,-3.8496486250265542,Neopl-COP,0.07491013196780799
-0.8793319628886929,1.7173100408212234,Neopl-Bulk,0.03632420052791893
-5.936453954999899,1.1409823592797803,Neopl-OPC,0.005339086367975143
3.934296472246195,-4.334158093105168,Neopl-CC-II,-0.10066868599844031
4.180462939912821,-2.826345831523747,Neopl-CC-II,-0.032767364757834205
-3.460332529371237,-0.9875427190168808,Neopl-Bulk,0.20465421350749613
3.407164676363016,-2.297668606410832,Neopl-CC-II,-0.1390275522293067
-0.21662582618520165,-0.383243874083371,Neopl-CC-I,0.05111307383475655
-1.0203523801021328,-0.33877173102936253,Neopl-Bulk,0.02079080538835465
-0.8886944220714321,0.6422089632646133,Neopl-Bulk,-0.0019047847811026197
-1.5988112853221643,1.0692698653832962,Neopl-Bulk,-0.012346209871553937
-0.113216386859869,0.72649010979095,Neopl-CC-III,-0.05120013947720953
-1.0577305720500698,0.8734571632043411,Neopl-Bulk,-0.009710560493179698
-1.721912162130331,1.7040037807122757,Neopl-Bulk,0.016827034545708497
-2.927826778715109,1.5221793349877883,Neopl-Bulk,0.015363265379846003
-4.144971506422018,1.746567457546382,Neopl-Bulk,-0.004264073729296547
-2.6626018450908413,0.4446123536721755,Neopl-Bulk,0.061601002270291805
1.1326225830860386,1.1034768518106033,Neopl-RNA-low,0.052940324694581486
-0.12036176187322044,-2.313271910320134,Neopl-CC-III,0.02757157575175906
3.697149379426981,-3.5623623434408613,Neopl-CC-II,-0.018769211023008103
-3.680718796079611,-1.024387210975499,Neopl-Bulk,0.26654308666980747
-1.1496519015483608,1.565670698513179,Neopl-Bulk,-0.020582987890639393
-4.2421828673534145,1.677808969844966,Neopl-Bulk,-0.05086060036426815
1.8081936671085608,-6.692913681636663,Neopl-CC-III,0.018936225965188846
3.5898324086017857,-2.438826471935124,Neopl-CC-II,-0.06764135917544789
-3.2768105433635464,0.5726303156510879,Neopl-Bulk,0.12657063618071351
-0.8723812268428555,-1.8472091261251875,Neopl-Bulk,0.1269103145447179
-2.0553876326732388,1.6428162749902298,Neopl-Bulk,0.1675439368492665
-0.31639583570287133,-0.6604294482572983,Neopl-CC-III,-0.02821610633729954
-2.118487255399679,-1.1578170362814375,Neopl-Bulk,0.029882325779157948
3.7037142350025425,-4.94385638869843,Neopl-CC-II,-0.07350573582785758
-2.2523213790111294,0.4498029049531509,Neopl-Bulk,0.0752442936708676
-6.998774187391256,-1.7050112787588547,Neopl-COP,-0.0756848911813629
-5.888261930768942,4.552204459537654,Neopl-ACR,0.05612353341356391
-1.8556486533336392,1.655862062801509,Neopl-Bulk,0.08298938629972025
-1.8942707942180383,2.2023588117257646,Neopl-Bulk,-0.004891600508174165
-1.436160938566183,1.8425758775369216,Neopl-Bulk,0.026366055460495974
-3.32141031486318,1.432339638103633,Neopl-Bulk,-0.03866156493795747
-1.4549092219524136,0.16920119487205046,Neopl-Bulk,0.1048884172732073
-1.2953018115215054,0.8651249107018997,Neopl-Bulk,-0.06300777825215681
-1.487400548284506,-0.6810665432318161,Neopl-Bulk,0.12525151136049462
0.00180846291258429,-2.168656975398869,Neopl-CC-III,0.022573993980663676
-1.2331968711070769,1.9079156812326004,Neopl-Bulk,-0.019613310127911232
-1.036505715673422,2.1255999501840166,Neopl-Bulk,-0.01657208849747016
-0.8560416863612881,-0.6033050421579789,Neopl-Bulk,-0.00508980624048494
-3.4532021449260464,1.5395273860589551,Neopl-Bulk,0.006991142404372708
4.21205006378367,-4.617171913753362,Neopl-CC-II,-0.06550200946733281
-1.9554459021739712,1.9919432099954175,Neopl-Bulk,0.07024432923666796
-3.077983038251852,-1.5188645426138352,Neopl-Bulk,0.22514896856849304
-0.5008171961955776,1.5912122424737505,Neopl-Bulk,-0.05451106078501128
0.8767237498111973,-5.764727265010686,Neopl-CC-III,-0.016936149747135976
-1.7967947886638391,-0.46873027123054967,Neopl-Bulk,-0.02950879583740984
-1.559106485670065,-0.9786120358808944,Neopl-Bulk,0.03426270652441463
-0.7371097372226467,0.16669148169913786,Neopl-Bulk,0.027842415138965015
-2.691078798597311,-1.0648324195249983,Neopl-Bulk,0.16236604940831728
-3.719645874326681,0.7055424746171524,Neopl-Bulk,-0.07989662329289263
-4.663558618848776,1.1324521001473953,Neopl-OPC,-0.03520138756632374
-3.492850916212057,-2.0393644873007246,Neopl-Bulk,0.21481753336810372
3.71437226074412,-3.292351872096867,Neopl-CC-II,-0.03533922157452307
3.4407836033649692,-2.600484997402043,Neopl-CC-II,0.08488525326985341
-3.221981661146139,2.1947596963540605,Neopl-Bulk,0.0206626933840795
1.2303731276340732,-4.20955577529511,Neopl-CC-III,-0.07938525941119079
-3.3265973494701138,-1.219582707057805,Neopl-Bulk,0.18751038217666022
0.21763906722552573,0.25438350402274623,Neopl-Bulk,-0.004929591301548575
0.366359515363718,-1.5180065933569382,Neopl-CC-I,-0.001974877224825422
4.045025689775492,-3.907687574992986,Neopl-CC-II,-0.0739764006034121
-0.3910529182605495,2.3959129747048906,Neopl-RNA-low,-0.06956490731024093
-2.458434002225851,1.5613965686456253,Neopl-Bulk,-0.0190445051531552
3.010712726289774,-2.654980093608708,Neopl-CC-II,-0.04226093528198016
-1.1381535695247402,-0.4273872677191208,Neopl-Bulk,7.522006890425814e-4
-1.3960315154247036,0.06782592796245115,Neopl-Bulk,0.07380620999829907
-6.788984434431051,0.4404374059335281,Neopl-OPC,-0.026414681458684475
-5.868513243024801,0.5763904150620986,Neopl-OPC,0.010703377441421302
-1.1837078498058071,-0.5536898080213974,Neopl-Bulk,0.020333705600766416
2.9138439728565464,-5.839538246761174,Neopl-CC-II,-0.03769383294099199
0.18485805975868796,-3.707888037334294,Neopl-CC-III,0.004420837547927936
-4.40616955024526,1.5963800843850662,Neopl-Bulk,-0.050169896543914905
-1.253141777341818,0.783524542678981,Neopl-Bulk,0.029543936527982817
-1.2784457371883144,1.2993389066354324,Neopl-Bulk,-0.014208746029221175
-4.45034851295278,2.2413536008493,Neopl-Bulk,0.07630819495816371
3.62982259529307,-3.587942034374089,Neopl-CC-II,-0.11349651987486611
-1.4541282818965664,1.43216797672668,Neopl-Bulk,0.032932060267823526
-1.290343181913351,1.0899498160974077,Neopl-Bulk,0.003750277147522574
-2.7576786444835415,-1.556348115573735,Neopl-Bulk,0.03978041791916037
-3.721230881040548,-0.5961494449480484,Neopl-Bulk,0.17148829709767033
1.30380724209025,-1.6092380586965989,Neopl-CC-I,-0.001201585911318248
-3.5380064414195767,-1.7372367683752488,Neopl-Bulk,0.14984565205415346
3.959112746889139,-4.478203446040959,Neopl-CC-II,0.0227527842330974
3.680619342500711,-4.42512670196137,Neopl-CC-II,-0.04698390019162396
-4.110243933027243,1.3407129939691116,Neopl-Bulk,0.017134165596632278
-2.5390666888408413,-1.8365845981939743,Neopl-Bulk,0.11146669775294865
-2.276997463529562,1.350056022037654,Neopl-Bulk,0.06213332328615212
3.318520410234476,-2.688402802120061,Neopl-CC-II,-0.0754051929079666
0.9283324314899692,-0.9840677682264756,Neopl-CC-I,0.011001469957877985
0.14909103351309394,0.18629223071494597,Neopl-CC-I,-0.027142184563985317
-2.1972497866801968,1.0026901658669998,Neopl-Bulk,0.005989251658490791
-2.26725091201589,1.2901595529214431,Neopl-Bulk,0.013694396433777067
1.7538761927433262,-5.343011528621526,Neopl-CC-III,-0.017132163306998516
1.8146508766956575,-6.658716351161809,Neopl-CC-III,-0.06772152597149594
-6.022086279218649,1.2851066287652542,Neopl-OPC,0.008685816980285865
-2.252982752149557,-2.4987503591879316,Neopl-Bulk,0.22017480463160205
-1.216063396757101,1.47892090641418,Neopl-Bulk,-0.022338319818472008
3.915218694383646,-5.272819668422551,Neopl-CC-II,-0.02738726187670204
-3.219743625944113,-1.781070024143071,Neopl-Bulk,0.19527259341746644
-3.9548293517284145,-0.30013209618172154,Neopl-Bulk,0.14997001464108156
-2.859733002012228,0.3898383077279617,Neopl-Bulk,0.01653568944779754
-2.058439628904318,-0.6116418544157456,Neopl-Bulk,0.06735103599677256
-0.31057609779164697,-1.5812896791799973,Neopl-CC-III,-0.009485747398625621
-1.8862494395427456,1.195667594303279,Neopl-Bulk,0.09928211211051813
-0.1092752681426754,-0.9036842886312912,Neopl-CC-I,-0.02676173748470423
1.0159895254917393,-5.03986468947968,Neopl-CC-III,0.018464157323158925
-3.6088024542979946,2.1241959031716875,Neopl-Bulk,-0.04915684552491523
-1.520749347036337,1.091313331951289,Neopl-Bulk,0.03714025667333459
-1.428483502691244,0.9552292522088576,Neopl-Bulk,-0.047108638744659814
-0.907512919729208,0.27596229278007045,Neopl-Bulk,-0.024869985119184423
-0.24839674097821615,2.615976184238582,Neopl-RNA-low,-0.03184254681222842
1.676473601038004,-5.932094723354192,Neopl-CC-III,-0.05629715326027368
1.4827818705387363,-6.162525803218694,Neopl-CC-III,-0.01428220830740784
-2.3637205527477017,2.204242080082088,Neopl-Bulk,0.02310882580077883
-1.823421613996481,0.2790814932481338,Neopl-Bulk,0.07041153948478851
1.1735005213566074,-5.921630531917424,Neopl-CC-III,0.0106901263034766
-2.3786500857524624,2.133098691333919,Neopl-Bulk,0.007847118532396224
-1.3524468110255947,-0.3308551017149399,Neopl-Bulk,0.027505025620529755
-1.185205714529013,0.5849876698152114,Neopl-Bulk,0.04285390011404261
1.2399914099521885,-5.825141102443547,Neopl-CC-III,0.0377844397142556
1.6726486517734775,-6.59758535064301,Neopl-CC-III,-0.07761720138844819
-2.853749410932516,-2.3790237013205,Neopl-Bulk,0.4897007668946051
4.075533254320169,-2.5813194815023848,Neopl-CC-II,-0.05623084448478388
3.320567233736063,-2.804832607875676,Neopl-CC-II,-0.08601250846470956
3.670080526048685,-2.5450479093893477,Neopl-CC-II,-0.03963994693076095
-1.4767948554210415,1.8797210153237869,Neopl-Bulk,-0.008966446857457344
-2.0294610427074184,-0.36739133335194096,Neopl-Bulk,0.0016281484461792006
-5.645730154340719,4.110977500309138,Neopl-ACR,0.20961412642905602
3.9157482220478306,-3.5038909021719404,Neopl-CC-II,-0.00869035637091975
-2.217135565107321,1.1552638705865432,Neopl-Bulk,0.08896089376810462
-3.880751268690085,0.97957107387939,Neopl-Bulk,-0.03208304550843161
-1.3358421490840664,0.5819343026773025,Neopl-Bulk,0.006292720753053982
-2.3101588652782192,1.698991626133113,Neopl-Bulk,0.03360813742257779
-3.3721667693309536,-0.5370857123239945,Neopl-Bulk,0.1980939749988847
0.05706766086294745,1.3887675698892166,Neopl-RNA-low,0.03519530110177188
-1.0314183400325527,0.08128881417670744,Neopl-Bulk,-0.010366499251754646
0.0798251910753498,-1.7820533815725754,Neopl-CC-III,-0.06546790161105337
1.3102357222385654,-6.363757282863469,Neopl-CC-III,-1.1067018137023155e-4
3.446376903230692,-4.975143105159612,Neopl-CC-II,0.10964440143718202
-2.752893583600973,0.7163832481996109,Neopl-Bulk,0.0592571619650516
-3.2036038802318325,-0.7369554344519089,Neopl-Bulk,0.09677202812710489
