p,logFC,rank,length,color,significant,label,point_color,tier
3.500748982808987,0.06675495530581607,Xkr4,0.06675495530581607,3.500748982808987,FALSE,NA,grey50,ns
0.31380874884872356,0.003668529568318432,Rp1,0.003668529568318432,0.31380874884872356,FALSE,NA,grey20,ns
0.6307449044259635,0.021725882747778796,Sox17,0.021725882747778796,0.6307449044259635,FALSE,NA,grey20,ns
0.14513964790393644,-0.014654802093484156,Lypla1,-0.014654802093484156,0.14513964790393644,FALSE,NA,grey20,ns
7.781235694324653,0.2940955806552815,Tcea1,0.2940955806552815,7.781235694324653,FALSE,NA,grey50,ns
3.9659358603207333,-0.18586832632026856,Rgs20,-0.18586832632026856,3.9659358603207333,FALSE,NA,grey50,ns
1.3312698452295293,0.10240279228179544,Atp6v1h,0.10240279228179544,1.3312698452295293,FALSE,NA,grey50,ns
0.4980508189932099,-0.003511571238976574,Oprk1,-0.003511571238976574,0.4980508189932099,FALSE,NA,grey20,ns
1.2470407398532224,0.015699026385896875,Npbwr1,0.015699026385896875,1.2470407398532224,FALSE,NA,grey20,ns
1.4722357077859536,0.10189288843313539,Rb1cc1,0.10189288843313539,1.4722357077859536,FALSE,NA,grey50,ns
0.08620415309633098,6.318777799882785e-4,St18,6.318777799882785e-4,0.08620415309633098,FALSE,NA,grey20,ns
1.2332939372303333,0.08756150022239775,Pcmtd1,0.08756150022239775,1.2332939372303333,FALSE,NA,grey20,ns
2.9305466359327763,0.03877630652580814,Sntg1,0.03877630652580814,2.9305466359327763,FALSE,NA,grey50,ns
1.1729042211871132,0.09337174948238697,Rrs1,0.09337174948238697,1.1729042211871132,FALSE,NA,grey20,ns
11.172072534609258,-0.3913513793282404,Adhfe1,-0.3913513793282404,11.172072534609258,FALSE,NA,grey50,ns
26.77428584842769,0.7593294143662649,Vxn,0.7593294143662649,26.77428584842769,TRUE,NA,red3,modest
1.1579888974216088,0.05991176000068418,Mybl1,0.05991176000068418,1.1579888974216088,FALSE,NA,grey20,ns
1.3906276360922893,0.0804353097664039,Vcpip1,0.0804353097664039,1.3906276360922893,FALSE,NA,grey50,ns
4.3644706127246815,0.17136562292393878,Sgk3,0.17136562292393878,4.3644706127246815,FALSE,NA,grey50,ns
0.49776734109217385,0.0029599437910206596,Mcmdc2,0.0029599437910206596,0.49776734109217385,FALSE,NA,grey20,ns
0.9392903235529555,0.01744674560468519,Tcf24,0.01744674560468519,0.9392903235529555,FALSE,NA,grey20,ns
0.6490935511033897,-0.012206202685638629,Ppp1r42,-0.012206202685638629,0.6490935511033897,FALSE,NA,grey20,ns
3.9516566745746076,0.17944758383540876,Cops5,0.17944758383540876,3.9516566745746076,FALSE,NA,grey50,ns
0.024775545799351508,-0.0027778014871386912,Cspp1,-0.0027778014871386912,0.024775545799351508,FALSE,NA,grey20,ns
11.539225438825321,0.3237030727188688,Arfgef1,0.3237030727188688,11.539225438825321,FALSE,NA,grey50,ns
28.70093690080701,-0.7230226629158781,Prex2,-0.7230226629158781,28.70093690080701,TRUE,NA,red3,modest
5.442398563751838,0.3116027828924024,Sulf1,0.3116027828924024,5.442398563751838,FALSE,NA,grey50,ns
0.9414226336653818,0.010498110793107744,Slco5a1,0.010498110793107744,0.9414226336653818,FALSE,NA,grey20,ns
4.65639306067201,0.20836897213837074,Ncoa2,0.20836897213837074,4.65639306067201,FALSE,NA,grey50,ns
2.8784337761205534,0.15327842421026266,Tram1,0.15327842421026266,2.8784337761205534,FALSE,NA,grey50,ns
0.7951306549261407,-0.0605450565673537,Lactb2,-0.0605450565673537,0.7951306549261407,FALSE,NA,grey20,ns
0.49805081899322245,-0.003848851309708847,Xkr9,-0.003848851309708847,0.49805081899322245,FALSE,NA,grey20,ns
7.961492033849233,0.2858986268439807,Eya1,0.2858986268439807,7.961492033849233,FALSE,NA,grey50,ns
0.42945535241891125,0.003102970195815937,Msc,0.003102970195815937,0.42945535241891125,FALSE,NA,grey20,ns
1.9635096365245606,0.03372201627678167,Kcnb2,0.03372201627678167,1.9635096365245606,FALSE,NA,grey50,ns
1.5519559052447016,0.09655710589011993,Terf1,0.09655710589011993,1.5519559052447016,FALSE,NA,grey50,ns
1.162338379419427,-0.08521597187522345,Rdh10,-0.08521597187522345,1.162338379419427,FALSE,NA,grey20,ns
7.6398668909234315,0.2686897756264621,Stau2,0.2686897756264621,7.6398668909234315,FALSE,NA,grey50,ns
6.950216117268898,0.23713134681847106,Ube2w,0.23713134681847106,6.950216117268898,FALSE,NA,grey50,ns
3.320646862732117,0.16313920230391882,Eloc,0.16313920230391882,3.320646862732117,FALSE,NA,grey50,ns
0.12448691027020185,-0.012342290349866404,Tmem70,-0.012342290349866404,0.12448691027020185,FALSE,NA,grey20,ns
0.06798037623527929,-0.004183172419768566,Ly96,-0.004183172419768566,0.06798037623527929,FALSE,NA,grey20,ns
0.642558860409501,-0.01720526493255507,Jph1,-0.01720526493255507,0.642558860409501,FALSE,NA,grey20,ns
1.1860350224232503,0.037307861483662295,Gdap1,0.037307861483662295,1.1860350224232503,FALSE,NA,grey20,ns
1.4541554610588026,0.023913959489162705,Pi15,0.023913959489162705,1.4541554610588026,FALSE,NA,grey50,ns
0.12577656617176927,-0.0035031856270343583,Crispld1,-0.0035031856270343583,0.12577656617176927,FALSE,NA,grey20,ns
0.4977673410921677,0.00628736359919509,Il17f,0.00628736359919509,0.4977673410921677,FALSE,NA,grey20,ns
1.8910189629126455,0.11835448191575675,Mcm3,0.11835448191575675,1.8910189629126455,FALSE,NA,grey50,ns
0.8974276878091477,0.0843446365936401,Paqr8,0.0843446365936401,0.8974276878091477,FALSE,NA,grey20,ns
0.3037568685952663,0.013218564731648418,Efhc1,0.013218564731648418,0.3037568685952663,FALSE,NA,grey20,ns
6.44114775312552,0.21475137200378555,Tram2,0.21475137200378555,6.44114775312552,FALSE,NA,grey50,ns
0.05425248414484874,0.007357406235389762,Tmem14a,0.007357406235389762,0.05425248414484874,FALSE,NA,grey20,ns
0.02954316729908881,6.428232813493725e-4,Gsta3,6.428232813493725e-4,0.02954316729908881,FALSE,NA,grey20,ns
4.961054696032751,0.11463913110457197,Kcnq5,0.11463913110457197,4.961054696032751,FALSE,NA,grey50,ns
3.8557533850264543,0.21345525885172734,Rims1,0.21345525885172734,3.8557533850264543,FALSE,NA,grey50,ns
3.720312334468425,0.12648955147352844,Ogfrl1,0.12648955147352844,3.720312334468425,FALSE,NA,grey50,ns
3.2417712660661375,0.16575964094224507,Smap1,0.16575964094224507,3.2417712660661375,FALSE,NA,grey50,ns
5.800477931712572,0.21274906705671706,Sdhaf4,0.21274906705671706,5.800477931712572,FALSE,NA,grey50,ns
11.76843376132613,0.3351227968414805,Fam135a,0.3351227968414805,11.76843376132613,FALSE,NA,grey50,ns
1.341000320416623,0.07148959922052345,Col9a1,0.07148959922052345,1.341000320416623,FALSE,NA,grey50,ns
27.206292215226696,0.9302718545288463,Col19a1,0.9302718545288463,27.206292215226696,TRUE,NA,red3,modest
10.057288664865975,-0.31270194754475295,Lmbrd1,-0.31270194754475295,10.057288664865975,FALSE,NA,grey50,ns
4.062126796723119,0.198658042255521,Adgrb3,0.198658042255521,4.062126796723119,FALSE,NA,grey50,ns
