pathway,pval,padj,log2err,ES,NES,size,leadingEdge
MITOTIC_SPINDLE,7.616274014920188e-13,1.5232548029840375e-11,0.9214260034948982,0.6284953613531158,3.0676999502724787,46,Kif2c;Tpx2;Nek2;Dlgap5;Ect2;Cenpf;Kif15;Nusap1;Kif11;Aurka;Cenpe;Kif22;Birc5;Ccnb2;Kif4;Cdk1;Plk1;Prc1;Kntc1;Bub1;Ttk;Espl1;Racgap1;Kif23;Top2a;Ndc80
G2M_CHECKPOINT,1.9569058046455895e-16,7.827623218582359e-15,1.047626488498816,0.5446476402019657,2.9764022159187875,105,Troap;Exo1;Cdc20;Hmmr;Kif2c;Tpx2;Nek2;Pbk;Cenpf;Kif15;Nusap1;Ube2c;Kif11;Aurka;Cenpe;Kif22;Birc5;Mki67;Ccnb2;Kif4;Ccna2;Cdk1;Plk1;Prc1;Cdc6;Cenpa;Bub1;Ttk;Espl1;Ccnd1;Racgap1;Kif23;Knl1;Pttg1;Top2a;Ndc80;Aurkb;Mybl2;Rad54l;Polq;Cdc45;Kif20b;Tacc3;Chek1;Stil;Mcm2;Cks1b;Ccnf;Mcm5;Cks2;Cdk4;Chaf1a;Smc2;Ube2s;Lmnb1;Plk4;Bard1;Mad2l1;Fbxo5;Dbf4;Pole
E2F_TARGETS,1.6164802187405848e-10,2.1553069583207797e-9,0.826657301178302,0.4333529032950027,2.4183698210863738,129,Cdkn2a;Depdc1a;Cdc20;Hmmr;Cenpm;Kif2c;Kif18b;Dlgap5;Bub1b;Aurka;Cenpe;Kif22;Birc5;Mki67;Cdca8;Ccnb2;Rrm2;Kif4;Shmt1;Cdca3;Cdk1;Plk1;Spc24;Spc25;Melk;Espl1;Racgap1;Pttg1;Top2a;Mxd3;Dscc1;Aurkb;Ccne1;Ube2t;Mybl2;Ncapd2;Trip13;Tacc3;Ung;Chek1;Tcf19;Mcm2;Cks1b;Mcm5;Brca1;Cks2;Tk1;Timeless;Cdk4;Rad51ap1;Ube2s;Mcm7;Lmnb1;Plk4;Bard1;Mad2l1;Asf1b;Pole;Hells;Nme1;Dut;Mcm6;Spag5
EPITHELIAL_MESENCHYMAL_TRANSITION,7.556062718198475e-4,0.007556062718198475,0.47727081536286214,0.4610239056258752,2.0948072627203955,31,Col11a1;Fbn2;Igfbp3;Sdc1;Tnc;Adam12;Tpm1;Mest;Prrx1;Mcm7;Col16a1;Vim;Nt5e;Gpx7;Cdh6;Tnfrsf12a;Mmp2;Slit2;Vcan;Basp1
KRAS_SIGNALING_UP,0.006729731105334449,0.05383784884267559,0.40701791892395395,0.4442888699310277,1.890889359902929,22,Igfbp3;Aldh1a3;Akap12;Prkg2;Ephb2;Prrx1;Gabra3;Tmem158;Mycn;Trib2;Emp1;Ccnd2;Etv1;Nap1l2;Spry2;Etv4;Pcsk1n;Snap91;Serpina3n
SPERMATOGENESIS,0.01487103367870936,0.09914022452472906,0.3807304007227924,0.4187380913867213,1.8320003322825456,26,Kif2c;Nek2;Aurka;Ccnb2;Cdk1;Bub1;Ttk;Rfc4;Dbf4;Ddx25;Clgn;Ncaph;Dcc;Ezh2;Pebp1;Cnih2;Topbp1
