p,logFC,rank,length,color,significant,label,point_color,tier
0.2687527283748557,-0.04265622196946515,Usp19,-0.04265622196946515,0.2687527283748557,FALSE,NA,grey20,ns
0.10398253102752857,0.01656454902463538,Qars,0.01656454902463538,0.10398253102752857,FALSE,NA,grey20,ns
0.05285091249525431,0.009858715009052105,Qrich1,0.009858715009052105,0.05285091249525431,FALSE,NA,grey20,ns
0.5918715495277018,-0.08209234684395422,Impdh2,-0.08209234684395422,0.5918715495277018,FALSE,NA,grey20,ns
0.25159459077193597,-0.03515753421171705,Ndufaf3,-0.03515753421171705,0.25159459077193597,FALSE,NA,grey20,ns
0.31169651403015153,-0.03544768853096706,Dalrd3,-0.03544768853096706,0.31169651403015153,FALSE,NA,grey20,ns
0.12808830411859293,-0.024561858144033874,Wdr6,-0.024561858144033874,0.12808830411859293,FALSE,NA,grey20,ns
0.1418381809274635,-0.019893981866363528,P4htm,-0.019893981866363528,0.1418381809274635,FALSE,NA,grey20,ns
0.6929627366248499,-0.08191895231390481,Arih2,-0.08191895231390481,0.6929627366248499,FALSE,NA,grey20,ns
0.5446471022670446,0.09638813731239505,Slc25a20,0.09638813731239505,0.5446471022670446,FALSE,NA,grey20,ns
0.24417566783401384,-0.038738345433198644,Prkar2a,-0.038738345433198644,0.24417566783401384,FALSE,NA,grey20,ns
0.1847616912957772,-0.034826109890110896,Ip6k2,-0.034826109890110896,0.1847616912957772,FALSE,NA,grey20,ns
1.5856065118122438,-0.1091915771516946,Slc26a6,-0.1091915771516946,1.5856065118122438,FALSE,NA,grey20,ns
0.10090890153801779,0.004089532036181228,Tmem89,0.004089532036181228,0.10090890153801779,FALSE,NA,grey20,ns
0.16209131991219816,-0.030367786351681955,Uqcrc1,-0.030367786351681955,0.16209131991219816,FALSE,NA,grey20,ns
0.10994797862348167,-0.004076801238854119,Col7a1,-0.004076801238854119,0.10994797862348167,FALSE,NA,grey20,ns
0.7703241503351854,0.0721619733100972,Pfkfb4,0.0721619733100972,0.7703241503351854,FALSE,NA,grey20,ns
3.806706120925809,0.2823739019235456,Shisa5,0.2823739019235456,3.806706120925809,FALSE,NA,grey50,ns
0.17742880114952744,0.02000279957167978,Atrip,0.02000279957167978,0.17742880114952744,FALSE,NA,grey20,ns
0.5793692812073344,-0.10230718583615514,Tma7,-0.10230718583615514,0.5793692812073344,FALSE,NA,grey20,ns
0.4683356164005502,0.024696762502819016,Ccdc51,0.024696762502819016,0.4683356164005502,FALSE,NA,grey20,ns
1.045028425777494,0.1295675110179967,Plxnb1,0.1295675110179967,1.045028425777494,FALSE,NA,grey20,ns
0.4974459551853971,0.003220614700042157,Fbxw15,0.003220614700042157,0.4974459551853971,FALSE,NA,grey20,ns
0.4974459551853971,0.003220614700042157,Fbxw18,0.003220614700042157,0.4974459551853971,FALSE,NA,grey20,ns
0.14439746951645446,-0.014672825597069608,Nme6,-0.014672825597069608,0.14439746951645446,FALSE,NA,grey20,ns
0.8114800040963945,0.04696088158664113,Cdc25a,0.04696088158664113,0.8114800040963945,FALSE,NA,grey20,ns
0.05639194354347641,-0.013440410374059238,Map4,-0.013440410374059238,0.05639194354347641,FALSE,NA,grey20,ns
0.5403542855021914,0.06885741612965354,Dhx30,0.06885741612965354,0.5403542855021914,FALSE,NA,grey20,ns
0.18871567795174823,-0.02899721952366845,Smarcc1,-0.02899721952366845,0.18871567795174823,FALSE,NA,grey20,ns
1.527136481386519,-0.13761105293443227,Cspg5,-0.13761105293443227,1.527136481386519,FALSE,NA,grey20,ns
0.8751523008759788,0.0907549135190257,Elp6,0.0907549135190257,0.8751523008759788,FALSE,NA,grey20,ns
0.10522306546333052,-0.02005550935981598,Scap,-0.02005550935981598,0.10522306546333052,FALSE,NA,grey20,ns
0.9508289502952657,-0.09014641780058956,Ptpn23,-0.09014641780058956,0.9508289502952657,FALSE,NA,grey20,ns
1.1049422238735207,-0.08432809185865137,Klhl18,-0.08432809185865137,1.1049422238735207,FALSE,NA,grey20,ns
0.6561395165307675,-0.01614662472428108,Kif9,-0.01614662472428108,0.6561395165307675,FALSE,NA,grey20,ns
0.04034774819524086,0.005926293509442945,Setd2,0.005926293509442945,0.04034774819524086,FALSE,NA,grey20,ns
2.8699499352899367,0.17736401062070056,Nradd,0.17736401062070056,2.8699499352899367,FALSE,NA,grey50,ns
0.20814305186630397,-0.012491610521114232,Nbeal2,-0.012491610521114232,0.20814305186630397,FALSE,NA,grey20,ns
0.42651574966456157,-0.06190035706745088,Ccdc12,-0.06190035706745088,0.42651574966456157,FALSE,NA,grey20,ns
0.21736140012879254,0.033691800945933215,Pth1r,0.033691800945933215,0.21736140012879254,FALSE,NA,grey20,ns
0.49754043319158014,-0.00403525743673333,Myl3,-0.00403525743673333,0.49754043319158014,FALSE,NA,grey20,ns
0.01490778803869259,6.101760315557597e-4,Prss45,6.101760315557597e-4,0.01490778803869259,FALSE,NA,grey20,ns
1.1452687149694873,0.08716853614042584,Prss50,0.08716853614042584,1.1452687149694873,FALSE,NA,grey20,ns
