p,logFC,rank,length,color,significant,label,point_color,tier
2.384666149791406,0.023878664183856455,H60b,0.023878664183856455,2.384666149791406,FALSE,NA,grey50,ns
2.403764428254932,0.026192964516829287,Raet1d,0.026192964516829287,2.403764428254932,FALSE,NA,grey50,ns
1.1394577778750132,-0.16804067003197032,Tbpl1,-0.16804067003197032,1.1394577778750132,FALSE,NA,grey20,ns
2.970126699603351,-0.348052927144679,Eya4,-0.348052927144679,2.970126699603351,FALSE,NA,grey50,ns
0.17388068508119883,0.044802988251024946,Slc18b1,0.044802988251024946,0.17388068508119883,FALSE,NA,grey20,ns
1.1154952106567422,-0.10338283246839775,Vnn1,-0.10338283246839775,1.1154952106567422,FALSE,NA,grey20,ns
0.8819751631684273,0.12721796218679599,Stx7,0.12721796218679599,0.8819751631684273,FALSE,NA,grey20,ns
7.50645923498555,0.16485867959565034,Moxd1,0.16485867959565034,7.50645923498555,FALSE,NA,grey50,ns
8.862106191359292,1.4182136521138684,Ccn2,1.4182136521138684,8.862106191359292,TRUE,NA,red3,strong
0.15578339457329513,-0.013445820541556604,Enpp1,-0.013445820541556604,0.15578339457329513,FALSE,NA,grey20,ns
0.9630076084653435,0.006468692233620798,Enpp3,0.006468692233620798,0.9630076084653435,FALSE,NA,grey20,ns
0.794238751533221,-0.09203206180764124,Med23,-0.09203206180764124,0.794238751533221,FALSE,NA,grey20,ns
2.256799551208825,0.031053281614914188,Arg1,0.031053281614914188,2.256799551208825,FALSE,NA,grey50,ns
0.5804960478717409,-0.10148576574169707,Akap7,-0.10148576574169707,0.5804960478717409,FALSE,NA,grey20,ns
0.08118160585459196,0.022343604133802455,Epb41l2,0.022343604133802455,0.08118160585459196,FALSE,NA,grey20,ns
0.49800575068462855,0.0057996392807485204,Smlr1,0.0057996392807485204,0.49800575068462855,FALSE,NA,grey20,ns
15.425691285771407,0.2983648047536998,Tmem200a,0.2983648047536998,15.425691285771407,FALSE,NA,grey50,ns
0.061383654791404806,0.008851471340813126,L3mbtl3,0.008851471340813126,0.061383654791404806,FALSE,NA,grey20,ns
0.06701594597951388,0.01823421066115293,Arhgap18,0.01823421066115293,0.06701594597951388,FALSE,NA,grey20,ns
1.5123676341282306,-0.1890552913711129,Lama2,-0.1890552913711129,1.5123676341282306,FALSE,NA,grey20,ns
1.0113355585233652,0.08708889670408143,Ptprk,0.08708889670408143,1.0113355585233652,FALSE,NA,grey20,ns
0.15977310126896754,-0.04062890228832207,Soga3,-0.04062890228832207,0.15977310126896754,FALSE,NA,grey20,ns
0.5942929268411243,-0.22233979154444217,Echdc1,-0.22233979154444217,0.5942929268411243,FALSE,NA,grey20,ns
0.11715938403340345,-0.02876824489068136,Rnf146,-0.02876824489068136,0.11715938403340345,FALSE,NA,grey20,ns
2.0182412102239993,-0.4417764320031797,Rspo3,-0.4417764320031797,2.0182412102239993,FALSE,NA,grey50,ns
0.07464173487687452,-0.009310221273536777,Cenpw,-0.009310221273536777,0.07464173487687452,FALSE,NA,grey20,ns
0.03902069511182389,0.006311917491827711,Trmt11,0.006311917491827711,0.03902069511182389,FALSE,NA,grey20,ns
0.6985398166585083,-0.29771031917275076,Hint3,-0.29771031917275076,0.6985398166585083,FALSE,NA,grey20,ns
0.6418442590352736,0.05168957969721693,Ncoa7,0.05168957969721693,0.6418442590352736,FALSE,NA,grey20,ns
0.1256481096057137,0.034202947663533656,Hey2,0.034202947663533656,0.1256481096057137,FALSE,NA,grey20,ns
0.09176272370664272,-0.025270036067544924,Hddc2,-0.025270036067544924,0.09176272370664272,FALSE,NA,grey20,ns
1.3258186993855292,0.06306927354374327,Tpd52l1,0.06306927354374327,1.3258186993855292,FALSE,NA,grey20,ns
1.3997672152510783,0.11744185945499941,Rnf217,0.11744185945499941,1.3997672152510783,FALSE,NA,grey20,ns
0.4924708331797317,0.06574236024655349,Nkain2,0.06574236024655349,0.4924708331797317,FALSE,NA,grey20,ns
0.07098759797946759,0.007269397079949704,Clvs2,0.007269397079949704,0.07098759797946759,FALSE,NA,grey20,ns
0.310827597355996,-0.018025157821508004,Rsph4a,-0.018025157821508004,0.310827597355996,FALSE,NA,grey20,ns
1.2658971443882439,-0.14943653932366993,Zup1,-0.14943653932366993,1.2658971443882439,FALSE,NA,grey20,ns
1.416006803894988,0.13574399331516926,Rwdd1,0.13574399331516926,1.416006803894988,FALSE,NA,grey20,ns
1.0795871408542244,0.03149516825029934,Calhm5,0.03149516825029934,1.0795871408542244,FALSE,NA,grey20,ns
1.0848702988960908,0.042951689903858746,Calhm6,0.042951689903858746,1.0848702988960908,FALSE,NA,grey20,ns
5.299123377121297,0.09298590496738762,Dse,0.09298590496738762,5.299123377121297,FALSE,NA,grey50,ns
3.695286348487274,0.26953146317514565,Tspyl1,0.26953146317514565,3.695286348487274,FALSE,NA,grey50,ns
0.015497529163139477,0.0024417782701296317,Nt5dc1,0.0024417782701296317,0.015497529163139477,FALSE,NA,grey20,ns
0.7796813173105804,-0.1975682809066418,Tspyl4,-0.1975682809066418,0.7796813173105804,FALSE,NA,grey20,ns
0.4071376897453114,-0.014722754613268467,Col10a1,-0.014722754613268467,0.4071376897453114,FALSE,NA,grey20,ns
2.144689702700802,0.032441753945477374,Frk,0.032441753945477374,2.144689702700802,FALSE,NA,grey50,ns
0.8028326900959392,0.003072199036970059,Amd2,0.003072199036970059,0.8028326900959392,FALSE,NA,grey20,ns
0.49800575068463326,0.0066407920776123015,Hs3st5,0.0066407920776123015,0.49800575068463326,FALSE,NA,grey20,ns
1.0144950235617358,0.13257213932195555,Hdac2,0.13257213932195555,1.0144950235617358,FALSE,NA,grey20,ns
2.063613961075802,0.2859685989442226,Marcks,0.2859685989442226,2.063613961075802,FALSE,NA,grey50,ns
11.653955857562098,0.2749539058267426,Lama4,0.2749539058267426,11.653955857562098,FALSE,NA,grey50,ns
1.1465310230826558,-0.20539595211882952,Fam229b,-0.20539595211882952,1.1465310230826558,FALSE,NA,grey20,ns
0.0021534929494595764,-1.4168740729092642e-4,Tube1,-1.4168740729092642e-4,0.0021534929494595764,FALSE,NA,grey20,ns
0.4980057506846253,0.007210356423915916,Ccn6,0.007210356423915916,0.4980057506846253,FALSE,NA,grey20,ns
2.713099850894537,0.27664402406385585,Fyn,0.27664402406385585,2.713099850894537,FALSE,NA,grey50,ns
0.008790540556202809,0.0013536530153718004,Traf3ip2,0.0013536530153718004,0.008790540556202809,FALSE,NA,grey20,ns
